typeModification : MODIFICATION/CREATION/SUPPRESSION;id ROP;reference ROP;fibre HS;motif si HS;PTO a creer (oui/non, a preciser en cas de creation de ROP);reference bandeau;reference PTO;statut PTO;type prise;reference prise promoteur;reference logement;id immeuble;reference batiment;reference escalier;reference etage;id PBO;reference PBO;reference cable PBO;couleur tube PBO;couleur fibre PBO;numero fibre tube PBO;numero port PTO;reference PM;reference PMT;localisation PMT;reference cable PM;couleur tube PM;couleur fibre PM;usage operateur;reference module PM;position module PM;client actif
;1844115;[BE-SRO-BPI-7674981-SC-11379405-03][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Violet][Jaune];Non;;;;;;;;;;;;;335564;BE-SRO-BPI-7674981-SC-11379405-03;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Violet;Jaune;4;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Jaune;partage;B2-T1-MODULE-B;4;Non
;1845340;[BE-SRO-BPI-7674981-SC-11379405-03][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Violet][Bleu];Non;;;;ZM-1673-7644;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-04;335564;BE-SRO-BPI-7674981-SC-11379405-03;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Violet;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Bleu;partage;B2-T1-MODULE-B;2;Oui
;1845909;[BE-SRO-BPI-7674981-SC-11379405-03][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Blanc][Jaune];Non;;;;ZM-1673-7732;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-05;335564;BE-SRO-BPI-7674981-SC-11379405-03;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Blanc;Jaune;10;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Noir;partage;B2-T1-MODULE-B;10;Oui
;1845913;[BE-SRO-BPI-7674981-SC-11379405-03][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Violet][Violet];Non;;;;;;;;;;;;;335564;BE-SRO-BPI-7674981-SC-11379405-03;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Violet;Violet;5;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Violet;partage;B2-T1-MODULE-B;5;Non
;1847139;[BE-SRO-BPI-7674981-SC-11379405-03][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Violet][Vert];Non;;;;;;;;;;;;;335564;BE-SRO-BPI-7674981-SC-11379405-03;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Violet;Vert;3;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Vert;partage;B2-T1-MODULE-B;3;Non
;1857008;[BE-SRO-BPI-7674981-SC-11379405-03][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Blanc][Violet];Non;;;;ZM-1673-7743;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-05;335564;BE-SRO-BPI-7674981-SC-11379405-03;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Blanc;Violet;11;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Turquoise;partage;B2-T1-MODULE-B;11;Oui
;1860998;[BE-SRO-BPI-7674981-SC-11379405-03][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Blanc][Rouge];Non;;;;ZM-1673-7699;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-03;335564;BE-SRO-BPI-7674981-SC-11379405-03;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Blanc;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Orange;partage;B2-T1-MODULE-B;7;Oui
;1862458;[BE-SRO-BPI-7674981-SC-11379405-03][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Blanc][Vert];Non;;;;ZM-1673-7721;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-05;335564;BE-SRO-BPI-7674981-SC-11379405-03;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Blanc;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Marron;partage;B2-T1-MODULE-B;9;Oui
;1841177;[BE-SRO-BPI-7674981-SC-11379405-04][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Gris][Rouge];Non;;;;ZM-B362-1993;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-07;335565;BE-SRO-BPI-7674981-SC-11379405-04;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Gris;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-Bague;Orange;partage;B2-T1-MODULE-B;19;Oui
;1842684;[BE-SRO-BPI-7674981-SC-11379405-04][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Orange][Rouge];Non;;;;ZM-1673-7765;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-06;335565;BE-SRO-BPI-7674981-SC-11379405-04;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Orange;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-Bague;Rouge;partage;B2-T1-MODULE-B;13;Oui
;1843122;[BE-SRO-BPI-7674981-SC-11379405-04][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Orange][Jaune];Non;;;;ZM-1673-7809;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-03;335565;BE-SRO-BPI-7674981-SC-11379405-04;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Orange;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-Bague;Jaune;partage;B2-T1-MODULE-B;16;Oui
;1857001;[BE-SRO-BPI-7674981-SC-11379405-04][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Orange][Vert];Non;;;;ZM-1673-7787;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-06;335565;BE-SRO-BPI-7674981-SC-11379405-04;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Orange;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-Bague;Vert;partage;B2-T1-MODULE-B;15;Oui
;1861211;[BE-SRO-BPI-7674981-SC-11379405-04][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Orange][Bleu];Non;;;;ZM-1673-7776;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-06;335565;BE-SRO-BPI-7674981-SC-11379405-04;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Orange;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-Bague;Bleu;partage;B2-T1-MODULE-B;14;Oui
;1868239;[BE-SRO-BPI-7674981-SC-11379405-04][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Gris][Bleu];Non;;;;ZM-1673-7798;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-06;335565;BE-SRO-BPI-7674981-SC-11379405-04;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Gris;Bleu;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-Bague;Blanc;partage;B1-T1-MODULE-C;8;Oui
;3523395;[BE-SRO-BPI-7674981-SC-11379405-04][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Orange][Violet];Non;;;;;;;;;;;;;335565;BE-SRO-BPI-7674981-SC-11379405-04;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Orange;Violet;5;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-Bague;Violet;partage;B2-T1-MODULE-B;17;Non
;1838777;[BE-SRO-BPI-7674981-SC-11379405-05][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Gris][Bleu];Non;;;;ZM-1673-7567;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-01;335562;BE-SRO-BPI-7674981-SC-11379405-05;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Gris;Bleu;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Bleu;partage;B2-T1-MODULE-C;2;Oui
;1848579;[BE-SRO-BPI-7674981-SC-11379405-05][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Gris][Vert];Non;;;;ZM-1673-7578;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-03;335562;BE-SRO-BPI-7674981-SC-11379405-05;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Gris;Vert;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Vert;partage;B2-T1-MODULE-C;3;Non
;1857016;[BE-SRO-BPI-7674981-SC-11379405-05][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Gris][Blanc];Non;;;;ZM-1673-7886;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-07;335562;BE-SRO-BPI-7674981-SC-11379405-05;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Gris;Blanc;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Blanc;partage;B2-T1-MODULE-C;6;Oui
;1866359;[BE-SRO-BPI-7674981-SC-11379405-05][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Gris][Violet];Non;;;;ZM-1673-7875;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-01;335562;BE-SRO-BPI-7674981-SC-11379405-05;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Gris;Violet;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Violet;partage;B2-T1-MODULE-C;5;Non
;1870303;[BE-SRO-BPI-7674981-SC-11379405-05][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Gris][Jaune];Non;;;;ZM-1673-7864;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-07;335562;BE-SRO-BPI-7674981-SC-11379405-05;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Gris;Jaune;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Violet-Bague;Jaune;partage;B2-T1-MODULE-C;4;Non
;1870516;[BE-SRO-BPI-7674981-SC-11379405-05][BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN][Marron][Rouge];Non;;;;ZM-1673-7457;CONSTRUITE;FTTH;;;ID-7668100005QV;BATIMENT-1;ESCALIER-A;ETAGE-07;335562;BE-SRO-BPI-7674981-SC-11379405-05;BPE-228-76681-FT / BE-01-02-03-04-05 / SOTTEVILLE-LES-ROUEN;Marron;Rouge;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Jaune-Bague;Gris;partage;B2-T1-MODULE-B;20;Non
;1907296;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Vert][Bleu];Non;;;;ZM-0780-7118;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-03;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Vert;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Bleu;partage;B2-T2-MODULE-A;14;Oui
;1907777;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Jaune][Jaune];Non;;;;ZM-0780-7426;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-04;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Jaune;Jaune;10;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Noir;partage;B2-T2-MODULE-A;22;Oui
;1909991;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Vert][Jaune];Non;;;;ZM-0780-7140;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-03;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Vert;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Jaune;partage;B2-T2-MODULE-A;16;Oui
;1910270;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Jaune][Rouge];Non;;;;ZM-0780-7404;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-04;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Jaune;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Orange;partage;B2-T2-MODULE-A;19;Non
;1910629;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Jaune][Bleu];Non;;;;ZM-0780-7393;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-04;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Jaune;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Gris;partage;B2-T2-MODULE-A;20;Oui
;1910631;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Jaune][Blanc];Non;;;;ZM-0780-7415;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-04;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Jaune;Blanc;12;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Rose;partage;B2-T2-MODULE-A;24;Non
;1913340;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Vert][Violet];Non;;;;;;;;;;;;;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Vert;Violet;5;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Violet;partage;B2-T2-MODULE-A;17;Non
;1913602;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Vert][Blanc];Non;;;;;;;;;;;;;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Vert;Blanc;6;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Blanc;partage;B2-T2-MODULE-A;18;Non
;1917831;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Jaune][Violet];Non;;;;;;;;;;;;;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Jaune;Violet;11;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Turquoise;partage;B2-T2-MODULE-A;23;Non
;1917836;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Vert][Vert];Non;;;;ZM-0780-7129;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-03;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Vert;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Vert;partage;B2-T2-MODULE-A;15;Oui
;1928267;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Vert][Rouge];Non;;;;ZM-0780-7107;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-03;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Vert;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Rouge;partage;B2-T2-MODULE-A;13;Oui
;1928275;[BE-SRO-BPI-7674981-SC-10101284-02][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Jaune][Vert];Non;;;;ZM-0780-7448;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-04;352898;BE-SRO-BPI-7674981-SC-10101284-02;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Jaune;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Bleu-2Bagues;Marron;partage;B2-T2-MODULE-A;21;Oui
;1907292;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Violet][Violet];Non;;;;ZM-0780-7239;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-05;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Violet;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Violet;partage;B2-T2-MODULE-B;5;Oui
;1907768;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Blanc][Violet];Non;;;;ZM-0780-7250;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-05;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Blanc;Violet;11;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Turquoise;partage;B2-T2-MODULE-B;11;Oui
;1907786;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Violet][Blanc];Non;;;;ZM-0780-7503;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-06;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Violet;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Blanc;partage;B2-T2-MODULE-B;6;Oui
;1909311;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Blanc][Bleu];Non;;;;ZM-0780-7470;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-06;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Blanc;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Gris;partage;B2-T2-MODULE-B;8;Oui
;1914548;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Violet][Rouge];Non;;;;ZM-0780-7459;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-06;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Violet;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Rouge;partage;B2-T2-MODULE-B;1;Oui
;1914852;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Blanc][Jaune];Non;;;;ZM-0780-7492;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-06;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Blanc;Jaune;10;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Noir;partage;B2-T2-MODULE-B;10;Non
;1915419;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Blanc][Rouge];Non;;;;ZM-0780-7195;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-05;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Blanc;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Orange;partage;B2-T2-MODULE-B;7;Oui
;1915431;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Violet][Jaune];Non;;;;ZM-0780-7228;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-05;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Violet;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Jaune;partage;B2-T2-MODULE-B;4;Non
;1917839;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Blanc][Vert];Non;;;;ZM-0780-7481;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-06;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Blanc;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Marron;partage;B2-T2-MODULE-B;9;Oui
;1920526;[BE-SRO-BPI-7674981-SC-10101284-03][BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-][Violet][Vert];Non;;;;ZM-0780-7217;CONSTRUITE;FTTH;;;ID-7668100005O0;BATIMENT-15;ESCALIER-A;ETAGE-05;352899;BE-SRO-BPI-7674981-SC-10101284-03;BPE-223-FT / BE01-02-03-04 / SOTTEVILLE-LES-ROUEN-;Violet;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-2Bagues;Vert;partage;B2-T2-MODULE-B;3;Non
